movie_id,title,audience,release_date,country,director,producer,actor1,actor2,actor3,genre,screen,running_time,rating,series,holiday
20167211,천하영웅 소림명탐,62,2017-06-08,중국,해도,,,,,액션,5,88,12세이상관람가,,9
20177704,조폭의 법칙,1,2017-06-08,일본,히데지 마쯔오이,,,,,액션|드라마,1,73,청소년관람불가,,9
20173946,왕좌의 전쟁,63,2017-06-08,몰타,레이몬드 미치,,,,,액션|어드벤처,5,93,15세이상관람가,,9
20176352,색욕에 무너진 아줌마,1,2017-06-08,일본,타니자키 오사무,,,,,성인물(에로),1,60,청소년관람불가,,9
20176353,새엄마와 나쁜 친구들,1,2017-06-08,일본,하세가와 카츠유키,,,,,성인물(에로),1,60,청소년관람불가,,9
20177521,모탈 어페어,1,2017-06-08,러시아,레나트 다블레티아로프,,,,,범죄|스릴러,1,92,청소년관람불가,,9
20164511,8인의 수상한 신사들,959,2017-06-08,일본,기타노 다케시,,후지 타츠야,콘도 마사오미,나카오 아키라,액션|코미디,7,110,15세이상관람가,,9
20177721,아내의 불륜 섹스,1,2017-06-06,일본,토미 타로,,혼조 유카,,,멜로/로맨스|드라마,1,61,청소년관람불가,,9
20177703,빼앗긴 아내의 순결,1,2017-06-06,일본,나가에 타카미,,아시나 유리아,,,멜로/로맨스|드라마,1,54,청소년관람불가,,9
20177723,변태 남녀,1,2017-06-06,일본,나가에 타카미,,미즈 마오,,,멜로/로맨스|드라마,1,50,청소년관람불가,,9
20166488,미이라,3689325,2017-06-06,미국,알렉스 커츠먼,,톰 크루즈,소피아 부텔라,애나벨 월리스,액션|어드벤처|판타지,257,110,15세이상관람가,,9
20177722,만취주부: 부정한 섹스,1,2017-06-06,일본,마사키 아이죠,,시로노 에리카,,,멜로/로맨스|드라마,1,62,청소년관람불가,,9
20177724,마이 섹시 펫: 밤이면 밤마다,1,2017-06-06,일본,요시유키 유미,,아스카 키라라,,,멜로/로맨스|드라마,1,62,청소년관람불가,,9
20176162,크리쳐 빌로우,1,2017-05-11,영국,스튜어트 스파크,,안나 도슨,미카엘라 롱던,,공포(호러)|SF,1,83,청소년관람불가,,10
20176163,인페르날,1,2017-05-11,미국,브라이언 코인,,앤디 오스트로프,,,공포(호러),1,99,15세이상관람가,,10
19580056,생명,,1958-07-16,한국,이강천,수도영화사,최성진,문정숙,,멜로/로맨스,,99,15세이상관람가,,10
19580017,종말없는 비극,,1958-06-27,한국,이강천,,나애심,한미나,전영선,멜로/로맨스,,85,15세이상관람가,,11
20170941,우리들의 일기,478,2017-06-01,한국,임공삼,(주)은하수엔터테인먼트,윤성모,신지훈,,액션|드라마,8,94,청소년관람불가,,10
20150753,눈발,13640,2017-03-01,한국,조재민,명필름랩,진영,지우,박진영,드라마,69,91,15세이상관람가,,9
20170512,호텔룸,64,2017-05-31,싱가포르,에릭 쿠,,최우식,김꽃비,,멜로/로맨스,7,104,청소년관람불가,,9
20176182,젊은 이모들: 어린 남자를 탐하다(무삭제),1,2017-05-31,일본,스즈키 마사하루,,,,,멜로/로맨스,1,69,청소년관람불가,,9
20176642,작은엄마 2: 삼촌이 없던 날,1,2017-05-31,한국,이진,(주)소나무픽쳐스,,,,멜로/로맨스,1,62,청소년관람불가,,9
20176602,소로우,5,2017-05-30,캐나다,,,,,,공포(호러),1,89,15세이상관람가,,9
20176621,착한 형수 무삭제,1,2017-05-30,한국,기대호,(주)영화사 사계절,백세리,박도진,,멜로/로맨스,1,88,청소년관람불가,,9
20176622,매춘 2016 무삭제,1,2017-05-30,한국,이상우,(주)영화사 사계절,백세리,안소희,,멜로/로맨스,1,92,청소년관람불가,,9
20176541,탄호이저,808,2017-05-28,독일,,,,,,공연,11,210,청소년관람불가,,10
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,109358,2017-06-01,일본,야마구치 켄타로,,김현지,한신,김보영,애니메이션,198,78,전체관람가,,10
20176332,신입 마사지사의 에로교육,1,2017-06-02,일본,후지타 미키오,,,,,성인물(에로),1,61,청소년관람불가,,11
20176335,비즈니스 호텔 출장마사지,1,2017-06-02,일본,와타나베 키요시,,,,,성인물(에로),1,60,청소년관람불가,,11
20176334,미인 유부녀 간호사 유혹하기,1,2017-06-02,일본,오우치 사치코,,,,,성인물(에로),1,61,청소년관람불가,,11
20176364,동창생의 음란 마사지,1,2017-06-02,일본,다케다 히데오,,,,,성인물(에로),1,61,청소년관람불가,,11
20176361,도촬 호텔 출장마사지,1,2017-06-02,일본,와타나베 카즈야,,,,,성인물(에로),1,61,청소년관람불가,,11
20176336,달콤한 젊은 미망인,1,2017-06-02,일본,다테 류지,,,,,성인물(에로),1,63,청소년관람불가,,11
20175141,1944 워 히어로,1,2017-05-25,미국,자스민 디즈더,,하비 케이틀,,,드라마,1,104,15세이상관람가,,10
20176641,안해 무삭제,1,2017-05-25,한국,이강림,(주)콘텐츠윙,,,,드라마|멜로/로맨스,1,98,청소년관람불가,,10
20177141,깊은 사정 -무삭제판,1,2017-05-24,한국,이마오카 신지,(유)쏘아필름,,,,멜로/로맨스|드라마,1,104,청소년관람불가,,9
20177041,초대남,215,2017-05-23,한국,강유민,(주)제이디테크,이은미,한나,,멜로/로맨스,20,93,청소년관람불가,,9
20176581,처제의 유혹,122,2017-05-23,한국,박선욱,스마일컨텐츠,윤세나,아리,민도윤,멜로/로맨스,20,97,청소년관람불가,,9
20175722,썸 - 은밀한 이야기 : 무삭제판,175,2017-05-22,한국,송정규,(주)스토리제이,,,,기타,20,86,청소년관람불가,,9
20167212,절대 무림 신공,59,2017-06-01,중국,해도,,한삭,유관성,,액션,5,85,12세이상관람가,,10
20176333,인도식 오일 마사지,1,2017-06-01,일본,다케다 히데오,,,,,멜로/로맨스,1,60,청소년관람불가,,10
20176362,여직원 오일마사지,1,2017-06-01,일본,마사 아다쿠,,,,,멜로/로맨스,1,61,청소년관람불가,,10
20170385,아마도 내일은,711,2017-06-01,오스트리아,알렉스 K. 리,,알릭스,플로렝,,드라마,6,91,12세이상관람가,,10
20168261,원더 우먼,2165401,2017-05-31,미국,팻티 젠킨스,,갤 가돗,로빈 라이트,크리스 파인,액션|어드벤처|판타지|SF,34,140,12세이상관람가,,9
19658047,살아야 한다,,1965-07-24,한국,이강천,,신영균,,,사극,,100,12세이상관람가,,10
20163295,무림신공: 벽력화,58,2017-06-01,중국,류신의,,담요문,,,액션|어드벤처,5,79,12세이상관람가,,10
20176331,H컵 이상 거유 여배우,1,2017-06-01,일본,다케다 히데오,,,,,멜로/로맨스,1,60,청소년관람불가,,10
20176363,AV제작사의 여직원,1,2017-06-01,일본,나베 카츠오,,,,,멜로/로맨스,1,60,청소년관람불가,,10
20176842,컴 투게더,1,2017-05-18,미국,,,,,,코미디|드라마,1,94,청소년관람불가,,10
20170982,캐리비안의 해적: 죽은 자는 말이 없다,3049894,2017-05-24,미국,요아킴 뢰닝,,조니 뎁,카야 스코델라리오,올랜도 블룸,액션|어드벤처|판타지|코미디,357,128,12세이상관람가,"캐리비안의 해적: 낯선 조류,캐리비안의 해적 - 세상의 끝에서,캐리비안의 해적 - 망자의 함,캐리비안의 해적 - 블랙 펄의 저주",9
20175661,미라클,8,2017-05-17,프랑스,장 사골,,,,,드라마,1,114,전체관람가,,9
20177418,브레이크,1,2017-05-31,일본,오츠루 키탄,,오카다 료스케,,,액션|드라마,1,70,15세이상관람가,,9
20176968,더 베일,1,2017-05-19,미국,브렌트 라이언 그린,,윌리엄 모즐리,,,액션,1,85,15세이상관람가,,11
20176345,파도 여인 그리고 탱고,1,2017-05-16,한국,박갑종,(주)갑종무비필름,조상민,허지혜,백학기,멜로/로맨스,1,84,청소년관람불가,,9
20176461,좀비 대 에일리언,1,2017-05-13,미국,로코 니시보치아,,,,,SF|액션|스릴러,1,74,15세이상관람가,,11
20151063,깡치,241,2016-09-08,한국,연정모,제이메이드필름,손우혁,권유진,안재혁,액션,6,89,청소년관람불가,,13
20172721,티켓 다방,1,2017-05-11,한국,김태수,(주)컨텐츠 빌리지,,,,멜로/로맨스,1,93,청소년관람불가,,10
20174221,나이트 라이즈,60,2017-05-11,미국,톰 게티,,톰 게티,,,액션,1,94,15세이상관람가,,10
20174562,여자 하숙집,125,2017-05-11,한국,이리단,(주)영화사 사계절,한가희,전보라,,멜로/로맨스|드라마,20,83,청소년관람불가,,10
20175642,구층요탑: 전설의 부활,2,2017-05-10,중국,루 추안,,조우정,야오천,,판타지|어드벤처,2,118,12세이상관람가,,9
20176167,친구엄마: 젊은 장모를 탐하다,1,2017-05-10,한국,이진,(주)소나무픽쳐스,,,,멜로/로맨스,1,60,청소년관람불가,,9
20176165,젊은 처형(무삭제),1,2017-05-10,일본,기타노 헤지메,,하마사키 리오,,,멜로/로맨스,1,67,청소년관람불가,,9
20176181,완숙 엄마: 아버지의 여자 (무삭제),1,2017-05-10,일본,기타노 헤지메,,미즈키 나오,,,멜로/로맨스,1,69,청소년관람불가,,9
20176166,내 친구의 엄마: 친구의 엄마와 아내를 탐하다,1,2017-05-10,한국,이진,(주)소나무픽쳐스,,,,멜로/로맨스,1,63,청소년관람불가,,9
20175188,파라툰 스쿼드: 특수낙하부대,1,2017-05-08,영국,이안 버논,,,,,액션|전쟁,1,95,15세이상관람가,,10
20175842,친구엄마: 서로의 엄마를 탐하다 (무삭제),1,2017-05-08,일본,사카모토 후토시,,,,,멜로/로맨스,1,73,청소년관람불가,,10
20175861,착한 자매: 남편 교환의 날 (무삭제),1,2017-05-08,일본,기타노 헤지메,,,,,멜로/로맨스,1,66,청소년관람불가,,10
20177204,잠입 당하는 여형사의 순결,1,2017-05-27,일본,밤비노 푸린,,나가세 마미,,,멜로/로맨스|드라마,1,54,청소년관람불가,,11
20176902,전설의 검,1,2017-05-30,이탈리아,스테파노 밀라,,말콤 맥도웰,그렉 챈들러 매니스,,액션,1,100,15세이상관람가,,9
20177052,이월화개,149,2017-05-30,중국,린난,,,,,액션|판타지,6,93,15세이상관람가,,9
20176923,이블 아이덴티티,1,2017-05-30,미국,파트나크 R. P.,,크리스토퍼 앳킨스,,,공포(호러),1,93,15세이상관람가,,9
20176164,부부교환섹스 2017,1,2017-05-08,일본,오우카 하야토,,,,,멜로/로맨스,1,56,청소년관람불가,,10
20175621,헤븐허스트,130,2017-05-04,미국,앤드류 C. 어린,,,,,공포(호러)|미스터리|스릴러,1,84,청소년관람불가,,11
20173927,추격자: 침묵의 살인,56,2017-05-04,독일,마르코 J. 리들,,,,,공포(호러)|스릴러,5,94,청소년관람불가,,11
20175622,착한 장모: 사위를 사랑하다,1,2017-05-04,한국,이진,(주)소나무픽쳐스,,,,멜로/로맨스,1,61,청소년관람불가,,11
20170362,음양팔괘장: 6인의 고수,76,2017-05-04,중국,곽회중,,,,,액션|드라마,5,89,15세이상관람가,,11
20175101,썸 - 은밀한 이야기,3,2017-05-02,한국,송정규,(주)스토리제이,안소희,민우,,코미디|드라마|성인물(에로),2,80,청소년관람불가,,11
20174581,아내를 바꾸다,125,2017-05-02,한국,김무원,(주)영화사 사계절,백세리,,,멜로/로맨스|드라마,20,87,청소년관람불가,,11
20113835,"앵두야, 연애하자",3177,2013-06-06,한국,정하린,프로덕션 LAS,류현경,하시은,강기화,드라마|멜로/로맨스|코미디,11,98,15세이상관람가,,10
20175242,탐하다: 욕망의 섬,81,2017-05-01,한국,김진성,주식회사 마운틴픽쳐스,한재범,김화연,박초현,스릴러|공포(호러),20,81,청소년관람불가,,11
20135242,블랑섹의 기이한모험,2023,2013-02-07,영국,뤽 베송,,루이스,니콜라스,마티유,판타지|액션|미스터리,1,105,12세이상관람가,,11
20070589,여기보다 어딘가에,2538,2008-08-21,한국,이승영,케이엠컬쳐㈜,차수연,유하준,방준석,드라마,6,106,15세이상관람가,,10
20177225,착한 여자: 애플 엉덩이,1,2017-05-26,일본,아마엔보 쇼군,,히카리 히노,,,멜로/로맨스|드라마,1,51,청소년관람불가,,11
20177206,외숙모: 내 여자가 되는 날,1,2017-05-26,일본,나가에 타카미,,이츠키 카린,,,멜로/로맨스|드라마,1,54,청소년관람불가,,11
20177224,외로운 커리어우먼,1,2017-05-26,일본,나쿠루 하라다,,호조 마키,,,멜로/로맨스|드라마,1,57,청소년관람불가,,11
20177162,오피스 와이프,1,2017-05-26,일본,오자키 히로코우지,,카노 하나,,,드라마,1,60,청소년관람불가,,11
20177205,브라더 콤플렉스,1,2017-05-26,일본,키베 코스케,,마리 리카,,,멜로/로맨스|드라마,1,64,청소년관람불가,,11
20177226,미망인들: 거칠게 해줘요,1,2017-05-26,일본,아마엔보 쇼군,,아오야마 마키,,,멜로/로맨스|드라마,1,53,청소년관람불가,,11
20163304,천하영웅: 화포수,53,2017-05-25,중국,유신의,,,,,액션|어드벤처|드라마,5,89,12세이상관람가,,10
20175265,육감적 여교사,1,2017-05-25,일본,카토 요시카즈,,,,,성인물(에로),1,60,청소년관람불가,,10
20175264,유니폼을 벗은 여사원,1,2017-05-25,일본,나카무라 켄타로,,,,,성인물(에로),1,60,청소년관람불가,,10
20167157,메니에그: 삶은달걀의 복수,1,2017-05-22,헝가리,졸탄 미클로시,,,,,애니메이션|액션|어드벤처,1,94,15세이상관람가,,9
20174841,인카네이트,18028,2017-05-25,미국,브래드 페이튼,,아론 에크하트,데이비드 매주즈,,스릴러,229,86,15세이상관람가,,10
20175204,아메리칸 패스토럴,2413,2017-05-25,미국,이완 맥그리거,,이완 맥그리거,제니퍼 코넬리,다코타 패닝,가족|드라마,24,108,15세이상관람가,,10
20175266,실화 불륜의 이유,1,2017-05-25,일본,요시유키 유미,,하즈키 노조미,,,성인물(에로),1,58,청소년관람불가,,10
20173923,바람에 젖은 여자,2604,2017-05-25,일본,시오타 아키히코,,나가오카 타스쿠,마미야 유키,,코미디|드라마,10,78,청소년관람불가,,10
20101178,루팡 3세: 칼리오스트로의 성,1729,2017-05-25,일본,미야자키 하야오,,,,,애니메이션,57,99,12세이상관람가,"루팡 3세: 피보라의 이시카와 고에몬,루팡3세:풍마 일족의 음모,루팡3세:바빌론의 황금전설,루팡 3세 - 루팡 VS 복제인간",10
20175281,들키지 않으면 불륜,1,2017-05-25,일본,요리다 헤이스케,,,,,성인물(에로),1,54,청소년관람불가,,10
19830013,마음은 외로운 사냥꾼,,1983-04-02,한국,이원세,합동영화(주),김진규,정윤희,나훈아,드라마|멜로/로맨스,,108,연소자관람불가,,11
19830101,하와의 행방,,1983-05-28,한국,이원세,세경진흥(주),김영애,임정하,신성일,드라마|멜로/로맨스,,83,연소자관람불가,,11
19830076,3일낮 3일밤,,1983-09-17,한국,이원세,신한영화(주),나훈아,장미희,윤소정,드라마|멜로/로맨스,,122,연소자관람불가,,14
19850047,이방인,,1985-07-10,한국,이원세,(주)동아수출공사,강석우,하재영,최재호,드라마,,110,연소자관람불가,,9
20176984,하숙집 여주인,1,2017-05-24,일본,이세 린타로,,아사이,,,드라마,1,61,청소년관람불가,,9
20177022,파계승,1,2017-05-24,일본,츠지 히로유키,,오자와 히토시,,,액션|드라마,1,74,청소년관람불가,,9
20176982,카메라맨과 모델,1,2017-05-24,일본,오자키 히로코우지,,마키,,,드라마,1,74,청소년관람불가,,9
20177062,위기의 여자들,1,2017-05-24,일본,아마엔보 쇼군,,호죠 마키,,,멜로/로맨스|드라마,1,60,청소년관람불가,,9
20176965,옆집새댁 다른남자와 2,1,2017-05-24,일본,긴다이치 코고로,,카미하타,,,드라마,1,69,청소년관람불가,,9
20177061,옆집 여자,2,2017-05-24,일본,아마엔보 쇼군,,모리 나나코,,,멜로/로맨스|드라마,1,54,청소년관람불가,,9
20177021,상냥한 여주인들,1,2017-05-24,일본,키탄,,무라카미 료코,,,멜로/로맨스|드라마,1,64,청소년관람불가,,9
20177042,보복의 길,1,2017-05-24,일본,아소 마사히로,,하라다 류지,,,액션|드라마,1,74,청소년관람불가,,9
20080857,음식남녀,348,1994-10-29,대만,이안,,오천련,양귀매,,드라마,1,124,고등학생이상관람가,음식남녀 2,10
20060082,매치 포인트,132606,2006-04-13,영국,우디 알렌,비비씨필름즈,조나단,스칼렛,,멜로/로맨스|드라마,68,124,청소년관람불가,,10
20070008,스쿠프,61455,2007-02-01,미국,우디 알렌,비비씨필름즈,스칼렛 요한슨,휴 잭맨,,코미디|드라마,92,95,12세이상관람가,,11
19688115,저 언덕을 넘어서,387,1968-05-17,한국,강찬우,,남궁원,황정순,최남현,드라마|멜로/로맨스,1,105,12세이상관람가,,11
19600035,제멋대로,,1960-09-03,한국,강찬우,삼협영화사,황정순,박암,,멜로/로맨스,,105,12세이상관람가,,11
20176681,더 와처스: 방콕,1,2017-05-15,러시아,아르툠 악세넨코,,알렉산드라 보르티취,일리야 말라닌,,범죄|액션,1,84,15세이상관람가,,9
20175961,더 데이: 최후의 심판,1,2017-05-16,미국,조엘 노보아,,헤더 맥콤,,,SF|액션|스릴러,1,86,15세이상관람가,,9
20176841,24시간 달리는 쾌락 버스,1,2017-05-20,일본,료 카미이,,요시자와 아키호,,,멜로/로맨스|드라마,1,54,청소년관람불가,,11
20176661,친구 애인과 몰래한 섹스,1,2017-05-19,일본,네지메 지로,,이노우에 카나,,,멜로/로맨스|드라마,1,52,청소년관람불가,,11
20176645,바이얼런트 러브,1,2017-05-19,일본,키베 코스케,,,,,멜로/로맨스|드라마,1,71,청소년관람불가,,11
20176644,리벤지: 피의 보복,1,2017-05-19,일본,카타오카 슈지,,오자와 히토시,,,액션|드라마,1,69,청소년관람불가,,11
20176643,라인오버,1,2017-05-19,일본,마에다 나오키,,오사와 미키오,,,드라마|액션,1,79,청소년관람불가,,11
20156704,드래곤 블레이드,57377,2015-03-12,중국,이인항,,성룡,존 쿠삭,애드리언 브로디,액션|어드벤처,264,127,15세이상관람가,,9
20176421,속사정,177,2017-05-18,한국,조일준,RGB,지은서,김광석,이장미,스릴러,20,88,청소년관람불가,,10
20165611,더 베일,130,2016-11-28,영국,아드리안 테너,,알렉산드라 에반스,,,스릴러,1,82,15세이상관람가,,8
20173721,키즈모노가타리 III : 냉혈편,11302,2017-05-18,일본,신보 아키유키,,카미야,사카모토,호리에,애니메이션|드라마|액션|판타지,81,83,15세이상관람가,,10
20175282,충격 자매 스와핑,1,2017-05-18,일본,아라키 타로,,,,,성인물(에로),1,60,청소년관람불가,,10
20172522,정글북,9891,2017-05-18,인도,타파스 차크라바르티,,,,,애니메이션,120,62,전체관람가,,10
20164062,이터너티,4647,2017-05-18,프랑스,트란 안 홍,,멜라니 로랑,오드리 토투,베레니스 베조,멜로/로맨스,45,114,12세이상관람가,,10
20175268,어린 나이에 결혼한 사요,1,2017-05-18,일본,요리다 헤이스케,,,,,성인물(에로),1,60,청소년관람불가,,10
20175267,실은 소문난 간호사들,1,2017-05-18,일본,모리 신이치,,,,,성인물(에로),1,61,청소년관람불가,,10
20175263,부니베어: 브램블의 신비한 모험,9544,2017-05-18,중국,정량,,박상훈,홍진욱,윤세웅,애니메이션,170,90,전체관람가,,10
20175283,변태부부의 침실,1,2017-05-18,일본,이케도리 유타카,,,,,성인물(에로),1,60,청소년관람불가,,10
20174701,뮤지엄,2056,2017-05-18,일본,오오토모 케이시,,오구리 슌,츠마부키 사토시,,범죄|스릴러,65,131,청소년관람불가,,10
20163300,무적의 청룡언월도,58,2017-05-18,중국,유신의,,,,,액션,5,90,12세이상관람가,,10
20176441,멕시칸잡,1,2017-05-18,미국,R. 엘리스 프레이저,,돌프 룬드그렌,,,액션,1,86,15세이상관람가,,10
20174721,로스트 인 파리,28685,2017-05-18,프랑스,도미니크 아벨,,피오나 고든,도미니크 아벨,,멜로/로맨스|어드벤처,85,82,12세이상관람가,,10
20172122,내 아내와 결혼해 주세요,2676,2017-05-18,일본,미야케 요시시게,,오다,요시다,,멜로/로맨스|드라마,49,114,전체관람가,,10
20175269,결혼 3년차의 주부 외도,1,2017-05-18,일본,슈우키,,,,,성인물(에로),1,61,청소년관람불가,,10
20124069,마이 라띠마,7172,2013-06-06,한국,유지태,(주)유무비,배수빈,박지수,,멜로/로맨스|드라마,29,126,청소년관람불가,,10
20176346,가정교사 길들이기,1,2017-05-16,일본,조조 히데오,,미나토 리쿠,와다 미사,,멜로/로맨스|드라마,1,70,청소년관람불가,,9
20176326,텐프로 : 뉴페이스,1,2017-05-15,일본,야마우치 다이스케,,코가와 이오리,,,기타,1,74,청소년관람불가,,9
20176325,변태정력왕 : 투명인간의탄생,1,2017-05-15,일본,오쿠 와타루,,,,,기타,1,73,청소년관람불가,,9
20176324,유혹 : 내 아내의 비밀,1,2017-05-15,일본,조조 히데오,,아마츠카 모에,,,기타,1,75,청소년관람불가,,9
20176328,킹: 잃어버린 세계,1,2017-05-17,미국,리 스콧,,브루스 박스라이트너,,,액션,1,80,15세이상관람가,,9
20173961,킹 아서: 제왕의 검,415714,2017-05-17,영국,가이 리치,,찰리 허냄,주드 로,에릭 바나,판타지|액션|어드벤처,588,126,12세이상관람가,,9
20176542,젊은 형수: 홍콩 가는 날,1,2017-05-17,일본,네지메 지로,,이노모토 하루코,,,멜로/로맨스|드라마,1,53,청소년관람불가,,9
20176523,옆집남자: 내 아내를 탐하다,1,2017-05-17,일본,히나코,,키리구치 리나,,,멜로/로맨스|드라마,1,51,청소년관람불가,,9
20176202,야쿠자: 암흑가의 전쟁,1,2017-05-17,일본,오자와 히토시,,오자와 히토시,,,액션|드라마,1,86,청소년관람불가,,9
20176522,술 취해 섹스한 날,1,2017-05-17,일본,네지메 지로,,이노우에 카나,,,멜로/로맨스|드라마,1,58,청소년관람불가,,9
20176543,비디오 속 내 아내,1,2017-05-17,일본,토미 타로,,오오바 유이,,,멜로/로맨스|드라마,1,51,청소년관람불가,,9
20175262,겟 아웃,2141199,2017-05-17,미국,조던 필,,다니엘 칼루야,앨리슨 윌리암스,브래들리 휘트포드,공포(호러)|미스터리|스릴러|드라마,945,103,15세이상관람가,,9
20173943,하드 킬러스,1,2017-05-16,뉴질랜드,매튜 존 피어슨,,,,,액션|범죄|스릴러,1,98,청소년관람불가,,9
20173881,런던 프라이드,13148,2017-04-27,영국,매튜 워처스,,빌,이멜다,도미닉,코미디|드라마,37,120,15세이상관람가,,12
20172307,쿵푸 요가,12048,2017-03-29,중국,당계례,,성룡,레이,,액션|어드벤처|코미디,108,107,12세이상관람가,,8
20127593,7번방의 선물,12812144,2013-01-23,한국,이환경,(주)화인웍스,류승룡,박신혜,갈소원,코미디|드라마,866,127,15세이상관람가,,9
20174501,오즈의 마법사 2,18535,2017-05-03,멕시코,알버토 마르,,,,,애니메이션|판타지|어드벤처,142,87,전체관람가,,11
20170221,골드,25659,2017-03-22,미국,스티븐 개건,,매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈,드라마|어드벤처,200,120,15세이상관람가,,8
20060104,노스 컨츄리,12213,2006-04-27,미국,니키 카로,워너 브러더스 픽쳐스,샤를리즈,프란시스,,드라마,35,126,15세관람가,,10
19950355,스위티,58,1995-12-16,호주,제인 캠피온,아레나필름즈,존 달링,제네비에브 레몬,,코미디|드라마,1,97,연소자관람불가,,13
19890286,까미유 끌로델,266,1989-11-11,프랑스,브루노 뉘텐,,이자벨 아자니,제라르 드빠르디유,,드라마,1,95,고등학생이상관람가,,10
19770113,멀고 먼 다리,156,1977-12-16,영국,리차드 아텐보로,,로버트 레드포드,숀,진 해크만,드라마|액션|전쟁,1,148,12세관람가,,12
20108613,빅건,46,1974-01-20,프랑스,두치오 데사리,,리차드 콘테,알랑 드롱,,드라마|액션|범죄|스릴러,1,100,12세관람가,,9
19820117,세번째 희생자,82,1982-10-01,프랑스,자크 드레이,,알랑 드롱,,,드라마|액션|범죄|스릴러,1,93,국민학생관람불가,,11
20163303,천하무림장사: 석용,54,2017-05-11,중국,유신의,,,,,액션|드라마,5,99,12세이상관람가,,10
20175270,일본 여대생 친구,1,2017-05-11,일본,오가와 테츠야,,,,,성인물(에로),1,60,청소년관람불가,,10
20168608,익스트랙션,54,2017-05-11,미국,스티븐 C. 밀러,,켈란 루츠,브루스 윌리스,지나 카라노,스릴러,5,82,청소년관람불가,,10
20175271,왕가슴 새엄마의 유혹,1,2017-05-11,일본,슈우키,,,,,성인물(에로),1,60,청소년관람불가,,10
20175284,아버지의 후처는 비서,1,2017-05-11,일본,케이지 프리오,,,,,성인물(에로),1,62,청소년관람불가,,10
20172102,스톰 인사이드,282,2017-05-11,프랑스,파브리스 카모인,,마리나 포이스,사미 부아질라,루이-도 드 렝퀘셍,드라마|스릴러|멜로/로맨스,4,83,15세이상관람가,,10
20170921,세일즈맨,11363,2017-05-11,이란,아쉬가르 파라디,,샤하브 호세이니,타라네 앨리두스티,,드라마,55,123,15세이상관람가,,10
20176021,그렘린,1,2017-05-11,미국,라이언 벨가드,,아담,크리스티,,공포(호러)|판타지,1,88,청소년관람불가,그렘린 2 - 뉴욕 대소동,10
20163026,광야의 40일,824,2017-05-11,미국,로드리고 가르시아,,이완 맥그리거,시아란 힌즈,아예렛 주러,어드벤처|드라마,10,99,12세이상관람가,,10
20175272,강아지 산책중인 유부녀,1,2017-05-11,일본,다케다 히데오,,,,,성인물(에로),1,60,청소년관람불가,,10
20175102,간츠: 오,1625,2017-05-11,일본,사토 케이이치,,오노 다이스케,하야미 사오리,,애니메이션|SF|액션,47,95,청소년관람불가,,10
20175781,위자: 레저렉션,1,2017-05-09,미국,이스라엘 루나,,,,,공포(호러),1,85,15세이상관람가,악령의 게임,10
20179382,에이리언: 커버넌트,1307226,2017-05-09,미국,리들리 스콧,,마이클 패스벤더,캐서린 워터스턴,제임스 프랭코,SF|스릴러,841,121,15세이상관람가,프로메테우스,10
20175782,분노의 전차군단,1,2017-05-08,미국,조셉 J. 로손,,,,,액션|전쟁,1,87,15세이상관람가,,10
20175944,젊은 과부의 욕정 무삭제판,1,2017-05-08,일본,카에데,,,,,멜로/로맨스|드라마,1,64,청소년관람불가,,10
20175924,여자교환섹스 무삭제판,1,2017-05-08,일본,크리센진,,,,,멜로/로맨스|드라마,1,70,청소년관람불가,,10
20175945,형수님과의 하룻밤 무삭제판,1,2017-05-08,일본,나카노 료,,,,,멜로/로맨스|드라마,1,70,청소년관람불가,,10
19980054,에일리언 4,,1998-01-10,미국,장 피에르 주네,이십세기폭스필름코퍼레이션,위노나 라이더,시고니 위버,,SF|공포(호러)|액션,,106,15세 미만인 자는 관람할 수 없는 등급,"에이리언 3,에이리언 2,에이리언",13
20175285,해주는 미인 간호사,1,2017-05-04,일본,다케다 히데오,,,,,성인물(에로),1,54,청소년관람불가,,11
20175273,오빠에게만 보여주려고,1,2017-05-04,일본,요시유키 유미,,,,,성인물(에로),1,60,청소년관람불가,,11
20174322,여친엄마: 나의 섹스 선생님,1,2017-05-04,일본,오데라 슌고,,,,,멜로/로맨스|드라마,1,51,청소년관람불가,,11
20173862,언노운 콜,56,2017-05-04,미국,아마리아 올슨,,데이빗 치섬,,,범죄|스릴러|액션,5,103,15세이상관람가,,11
20175274,야외란교-명장면,1,2017-05-04,일본,타케호라 테츠야,,,,,성인물(에로),1,60,청소년관람불가,,11
20174321,아내의 어린 애인,1,2017-05-04,일본,오데라 슌고,,,,,멜로/로맨스|드라마,1,59,청소년관람불가,,11
20175286,신입거유녀의 세발 명중,1,2017-05-04,일본,카토 요시카즈,,,,,성인물(에로),1,62,청소년관람불가,,11
20165766,소림사 무림쟁패,58,2017-05-04,중국,해도,,한삭,유관성,,액션,5,88,12세이상관람가,,11
20175275,미인 간호사의 성감대,1,2017-05-04,일본,다케다 히데오,,,,,성인물(에로),1,54,청소년관람불가,,11
20175276,리얼 av배우 면접,1,2017-05-04,일본,모리 신이치,,,,,성인물(에로),1,60,청소년관람불가,,11
20175941,더 와처스: 라스트 히어로,1,2017-04-28,러시아,아르툠 악세넨코,,알렉산드라 보르티취,일리야 말라닌,,범죄|액션,1,76,15세이상관람가,,13
